id,gid,x,y,v_x,v_y,radius,time
4,4,-6.568188,-0.000561,1.129607,-0.003318,0.500000,1.650000
5,5,-4.512898,-4.496815,0.878411,0.931823,0.500000,1.650000
6,6,0.014044,-6.323682,0.045919,1.332340,0.500000,1.650000
7,7,4.640904,-4.640680,-0.808703,0.803960,0.500000,1.650000
0,0,6.347538,0.003576,-1.251628,0.009369,0.500000,1.700000
1,1,4.621528,4.621984,-0.793925,-0.789248,0.500000,1.700000
2,2,0.014258,6.279563,0.044847,-1.320697,0.500000,1.700000
3,3,-4.489417,4.473745,0.864966,-0.914968,0.500000,1.700000
4,4,-6.511729,-0.000869,1.129167,-0.006150,0.500000,1.700000
5,5,-4.469036,-4.450064,0.877240,0.935015,0.500000,1.700000
6,6,0.016543,-6.256867,0.049997,1.336312,0.500000,1.700000
7,7,4.600378,-4.600474,-0.810512,0.804131,0.500000,1.700000
0,0,6.284996,0.004266,-1.250829,0.013794,0.500000,1.750000
1,1,4.581778,4.582548,-0.795001,-0.788713,0.500000,1.750000
2,2,0.015928,6.213567,0.033402,-1.319926,0.500000,1.750000
3,3,-4.446235,4.427868,0.863651,-0.917542,0.500000,1.750000
4,4,-6.455350,-0.001023,1.127585,-0.003074,0.500000,1.750000
5,5,-4.425244,-4.403175,0.875840,0.937794,0.500000,1.750000
6,6,0.019244,-6.189868,0.054003,1.339966,0.500000,1.750000
7,7,4.559782,-4.560317,-0.811929,0.803144,0.500000,1.750000
0,0,6.222518,0.005182,-1.249577,0.018330,0.500000,1.800000
1,1,4.541994,4.543186,-0.795693,-0.787253,0.500000,1.800000
2,2,0.017916,6.147400,0.039753,-1.323341,0.500000,1.800000
3,3,-4.403178,4.381854,0.861134,-0.920277,0.500000,1.800000
4,4,-6.399053,-0.001356,1.125946,-0.006657,0.500000,1.800000
5,5,-4.381532,-4.356165,0.874243,0.940183,0.500000,1.800000
6,6,0.022140,-6.122701,0.057932,1.343351,0.500000,1.800000
7,7,4.519125,-4.520213,-0.813126,0.802069,0.500000,1.800000
0,0,6.160121,0.006331,-1.247927,0.022969,0.500000,1.850000
1,1,4.502189,4.503936,-0.796088,-0.785005,0.500000,1.850000
2,2,0.019281,6.081304,0.027306,-1.321916,0.500000,1.850000
3,3,-4.359782,4.336272,0.867915,-0.911633,0.500000,1.850000
4,4,-6.342859,-0.001869,1.123877,-0.010277,0.500000,1.850000
5,5,-4.337377,-4.309600,0.883108,0.931317,0.500000,1.850000
6,6,0.024338,-6.055657,0.043961,1.340870,0.500000,1.850000
7,7,4.478419,-4.480167,-0.814129,0.800924,0.500000,1.850000
0,0,6.097814,0.007682,-1.246136,0.027034,0.500000,1.900000
1,1,4.462377,4.464831,-0.796253,-0.782084,0.500000,1.900000
2,2,0.021106,6.015053,0.036490,-1.325033,0.500000,1.900000
3,3,-4.316645,4.290520,0.862739,-0.915033,0.500000,1.900000
4,4,-6.286742,-0.002522,1.122347,-0.013046,0.500000,1.900000
5,5,-4.293472,-4.262867,0.878089,0.934646,0.500000,1.900000
6,6,0.026917,-5.988465,0.051567,1.343844,0.500000,1.900000
7,7,4.437671,-4.440181,-0.814961,0.799728,0.500000,1.900000
0,0,6.035669,0.008606,-1.242913,0.018466,0.500000,1.950000
1,1,4.422565,4.425899,-0.796239,-0.778651,0.500000,1.950000
2,2,0.023331,5.948644,0.044497,-1.328177,0.500000,1.950000
3,3,-4.273729,4.244633,0.858334,-0.917742,0.500000,1.950000
4,4,-6.230779,-0.002982,1.119252,-0.009207,0.500000,1.950000
5,5,-4.249788,-4.216000,0.873696,0.937338,0.500000,1.950000
6,6,0.029830,-5.921125,0.058276,1.346810,0.500000,1.950000
7,7,4.396889,-4.400259,-0.815634,0.798441,0.500000,1.950000
0,0,5.973667,0.009813,-1.240045,0.024139,0.500000,2.000000
1,1,4.382756,4.387103,-0.796181,-0.775907,0.500000,2.000000
2,2,0.024805,5.882382,0.029482,-1.325231,0.500000,2.000000
3,3,-4.230471,4.199269,0.865162,-0.907282,0.500000,2.000000
4,4,-6.174959,-0.003643,1.116404,-0.013215,0.500000,2.000000
5,5,-4.205641,-4.169666,0.882930,0.926683,0.500000,2.000000
6,6,0.031946,-5.853979,0.042306,1.342903,0.500000,2.000000
7,7,4.356082,-4.360462,-0.816130,0.795922,0.500000,2.000000
0,0,5.911852,0.010594,-1.236289,0.015631,0.500000,2.050000
1,1,4.342956,4.348483,-0.795984,-0.772413,0.500000,2.050000
2,2,0.026828,5.815963,0.040462,-1.328382,0.500000,2.050000
3,3,-4.187559,4.153733,0.858228,-0.910714,0.500000,2.050000
4,4,-6.119243,-0.004453,1.114314,-0.016200,0.500000,2.050000
5,5,-4.161871,-4.123149,0.875412,0.930352,0.500000,2.050000
6,6,0.034574,-5.786692,0.052557,1.345754,0.500000,2.050000
7,7,4.315256,-4.320780,-0.816529,0.793654,0.500000,2.050000
0,0,5.850215,0.011689,-1.232741,0.021894,0.500000,2.100000
1,1,4.303168,4.310003,-0.795762,-0.769606,0.500000,2.100000
